_id,address,black1,black2,description,end_date,end_time,location,red1,red2,source,start_date,start_time,strike1,strike2,tags,title
sXeMKxkDZY2yN5ZTf,"1625 W. Chicago Avenue, Chicago, IL 60622",0,0,"Unwind, relax and hang out with friends over some board games and video games!",2015-11-26T06:00:00.000Z,5:00pm,"{""coordinates"":[-87.668496,41.895745],""type"":""Point""}",0,0,library,2015-11-26T06:00:00.000Z,3:00pm,0,0,"[""entertainment""]",Teen Game Room
sY9jJJQveYLcNLmZt,"115 S. Pulaski Road, Chicago, IL 60624",0,0,Love games and gaming? Then you need to come meet some other teens with similar interests and check out our PS3 and game collection while you're at it. For teens in grades 9 through 12.,2015-08-18T05:00:00.000Z,5:00pm,"{""coordinates"":[-87.725415,41.87934],""type"":""Point""}",0,0,library,2015-08-18T05:00:00.000Z,4:00pm,0,0,"[""entertainment""]",Tactical Tuesday
sgLewfABBXJH5bj9A,"Euclid Park, 9800 S. Parnell Ave., Chicago IL         60628",0,0,"Urban Gateways Touring Performances bring captivating live shows by many of Chicago's finest dance, music and theater artists to park sites across the city. These performances expose young people and families to diverse cultural and artistic experiences and encourage them to engage in a personal exploration of the arts.",2015-08-29T05:00:00.000Z,8:00 PM,"{""coordinates"":[-87.63700489999997,41.7156332],""type"":""Point""}",0,0,parks,2015-08-29T05:00:00.000Z,7:00 PM,0,0,"[""art""]",Urban Gateways at Euclid
skGuPXekBreFj7dpN,"W 26th St & S Kostner Ave Chicago, IL 60623",,,"Festival de La Villita offers something for every family member: entertainment, games for kids and adults, carnival rides and more. In addition, nearly 100 vendors offer a wide variety of arts, crafts and merchandise along with authentic cuisine and drink. Top local, regional and international musical acts perform, and popular stars from the worlds of soap operas and sports (plus TV/radio celebrities) make appearances which further build event excitement with the crowds. 
 https://goo.gl/maps/t1ZIz
About: http://www.chicagoevents.com/event.cfm?eid=131
Calendar: https://www.facebook.com/ChicagoCalendar
",2015-09-16T03:38:09.867Z,11:00:00 PM,"{""coordinates"":[-87.73428059999998,41.844106],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.867Z,2:00:00 PM,,,"[""entertainment""]",Festival de La Villita
sm2n7sg3LqsieLvmh,"Washington Park, 5531 S. Martin Luther King Dr., Chicago IL         60637",0,0,"Chicago SummerDance heads to the neighborhood parks.In collaboration with the Department of Cultural Affairs and Special Events, Chicago SummerDance heads to the neighborhood parks. SummerDance in the Parks features a different genre of dance instruction followed by 2 hours of live music where patrons can show off their newly learned dance moves.    6-7pm: Dawud & Lura Shareef (Chicago Steppin?)  7-9pm: DJ Mellow Khris (Chicago Steppin?) ",2015-08-27T05:00:00.000Z,9:00 PM,"{""coordinates"":[-87.61548909999999,41.7933831],""type"":""Point""}",0,0,parks,2015-08-27T05:00:00.000Z,6:00 PM,0,0,"[""art""]",SummerDance at Washington Refectory
smxmT629Nzh6v9ocN,"Oriole Park, 5430 N. Olcott Ave., Chicago IL         60656",0,0,School of Rock presents a live rock concert!School of Rock presents a live rock concert! School of Rock is a performance-based music school in Lakeview for kids 8-18 years. We believe that the best way to teach music is to play music. Our mission is to inspire kids on stage and in life.,2015-08-21T05:00:00.000Z,8:30 PM,"{""coordinates"":[-87.81445550000001,41.9782824],""type"":""Point""}",0,0,parks,2015-08-21T05:00:00.000Z,7:00 PM,0,0,"[""entertainment""]",School of Rock at Oriole
soLqoeXvHJPCrQMQG,"Wicker Park, 1425 N. Damen Avenue, Chicago IL         60622",0,0,The Magic Boat Puppet Crew performs for all ages. Produced by  www.WickerPark.org   ,2015-08-22T05:00:00.000Z,12:00 PM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,parks,2015-08-22T05:00:00.000Z,10:00 AM,0,0,"[""art""]",Puppet Theatre at Wicker
t24DMECuEwq8BQXHM,"Charnley-Persky House Museum, 1365 North Astor Street, Chicago, IL 60610, United States",,,"The Charnley-Persky House is located at 1365 North Astor Street in the Gold Coast neighborhood of Chicago, within the Astor Street Historic District. The neighborhood developed in the late 1880s, largely through the efforts of Potter Palmer, who built an imposing ""castle"" on Lake Shore Drive, designed by Cobb & Frost. He purchased large tracts of land in the area and built dozens of houses which were sold to Chicago's wealthy class. The neighborhood has retained its stature as Chicago's premier neighborhood to the present day.
 https://goo.gl/maps/tYzes
About: http://www.sah.org/about-sah/charnley-persky-house/visit-the-house

",2015-10-16T03:38:10.018Z,1:00:00 PM,"{""coordinates"":[-87.62739599999998,41.907658],""type"":""Point""}",,,calendar,2015-10-16T03:38:10.018Z,12:00:00 PM,,,"[""art""]",Charnley-Persky House Museum Free
t2tHnG5xJtzhsFfhm,"Marquette Park, 6743 S. Kedzie Ave., Chicago IL         60629",0,0,"Slow Roll, Chicago’s Art &amp; Architecture Bike Tours, is a series of 12 community bicycle rides touring neighborhood art and architecture.Slow Roll Chicago's Art & Architecture Bike Tours is a series of 12 community bicycle rides touring neighborhood art and architecture. Throughout the series, all participants are invited to participate in a bike photography competition. A number of winning photos will be selected for public exhibition at the final ride.",2015-08-19T05:00:00.000Z,8:30 PM,"{""coordinates"":[-87.702875,41.7709226],""type"":""Point""}",0,0,parks,2015-08-19T05:00:00.000Z,5:00 PM,0,0,"[""art""]",Art &amp; Arch. Bike Tours at Marquette
t6NgizCpHuqf2myNQ,"McKinley Park, 2210 W. Pershing Rd., Chicago IL         60609",0,0,"Midnight Circus presents a true ""Big Top"" tent extravaganza.  Celebrating community and rebuilding parks, one circus at a time.     Tickets available for purchase at the tent or in advance by visiting   http://midnightcircus.net/events/upcoming/   . ",2015-09-06T05:00:00.000Z,4:30 PM,"{""coordinates"":[-87.6824446,41.8237382],""type"":""Point""}",0,0,parks,2015-09-06T05:00:00.000Z,3:00 PM,0,0,[],Circus in the Parks at McKinley
taBqqNiS24wqAGtmu,"Museum of Science and Industry, Chicago, 5700 South Lake Shore Drive, Chicago, IL 60637, United States",,,"Chicago’s Museum of Science and Industry (MSI) is the largest science museum in the Western Hemisphere and home to more than 35,000 artifacts and 14-plus acres of hands-on exhibits designed to spark scientific inquiry and creativity.  The MSI's ongoing mission has been to inspire the inventive genius in visitors with world-class, permanent and temporary exhibits.
 https://goo.gl/maps/y7Z03
About: http://www.msichicago.org/visit-the-museum/museum-info/admission/free-days/

",2015-10-16T03:38:09.981Z,4:30:00 PM,"{""coordinates"":[-87.58306590000001,41.7905726],""type"":""Point""}",,,calendar,2015-10-16T03:38:09.981Z,9:30:00 AM,,,"[""art""]",Museum of Science and Industry Free
toG82pnpwWshSXXsB,"Lowe Playground Park, 5203 S. Lowe Ave., Chicago IL         60609",0,0,"Taylor Moore & Friends will perform a variety of music ranging from jazz standards to contemporary tunes, while incorporating audience participation and providing an oral history of the music.",2015-08-21T05:00:00.000Z,8:00 PM,"{""coordinates"":[-87.64161289999998,41.7995958],""type"":""Point""}",0,0,parks,2015-08-21T05:00:00.000Z,6:30 PM,0,0,[],Taylor Moore and Friends at Lowe
ts9CL9jKktGJ4PdYj,"6000 N. Broadway, Chicago, IL 60660",0,0,"Chess on the EDGE meets on the first and third Tuesday of each month for open play, game analysis, teaching, and tactical problems. An experienced player is present to facilitate each meeting. Participants must be at least eight years old. All levels are welcome.",2015-08-18T05:00:00.000Z,7:45pm,"{""coordinates"":[-87.660757,41.990996],""type"":""Point""}",0,0,library,2015-08-18T05:00:00.000Z,5:30pm,0,0,[],Chess on the EDGE
uAs6bCTqMAshXKPzB,Chicago,0,0,Chicago White Sox Tickets,1970-01-01T00:00:00.000Z,NaN:NaN AM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,espn,2015-09-30T05:00:00.000Z,7:10 PM,0,0,"[""sports""]",Kansas City Royals at Chicago White Sox
uB8QWSNiX2vyBAp7N,"Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago, IL 60614, United States",,,"Note: Admission free every Thursday for Illinois residents ONLY.
Experience a gateway to the natural world. Get your hands wet as you learn about Chicago's waterways and the organisms that reside within them. Touch live animals found in Illinois wetlands. Let your imagination run wild as you walk among Wilderness Walk and our restored native prairie. Escape to a Haven fluttering with exotic butterflies and stunning bird species. The possibilities for fun and learning are endless at the Peggy Notebaert Nature Museum.
 https://goo.gl/maps/gWfJJ
About: http://www.naturemuseum.org/index.php?id=168

",2015-10-16T03:38:09.971Z,5:00:00 PM,"{""coordinates"":[-87.6353216,41.92680319999999],""type"":""Point""}",,,calendar,2015-10-16T03:38:09.971Z,9:00:00 AM,,,"[""art""]",Nature Museum Free
uLg7offjoBJbqDd44,"Wicker Park, 1425 N. Damen Avenue, Chicago IL         60622",0,0,"Midnight Circus presents a true ""Big Top"" tent extravaganza.  Celebrating community and rebuilding parks, one circus at a time.     Tickets available for purchase at the tent or in advance by visiting   http://midnightcircus.net/events/upcoming/   . Children under 2 are Free. ",2015-09-19T05:00:00.000Z,6:30 PM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,parks,2015-09-19T05:00:00.000Z,5:00 PM,0,0,[],Circus in the Parks at Wicker
uXX2bcjjGEhYAE4if,"Clarke House Museum, 1827 South Indiana Avenue, Chicago, IL 60616, United States",,,"Free hour long tours on Wednesdays. 12pm - 1pm & 2pm - 3pm. The Clarke House Museum is Chicago's oldest home. Tours of this 1836 Greek Revival-style house reveal what life was like for a middle class family in Chicago, when the city was in its formative years before the Civil War.
 https://goo.gl/maps/DERz9
About: http://www.cityofchicago.org/city/en/depts/dca/supp_info/clarke_house_museumtours.html

",2015-09-16T03:38:09.827Z,3:00:00 PM,"{""coordinates"":[-87.62184760000002,41.8570562],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.827Z,12:00:00 PM,,,"[""art""]",Clark House Museum Free
ubAmBbLjaRDqHmXou,Chicago,0,0,Chicago Cubs Tickets,1970-01-01T00:00:00.000Z,NaN:NaN AM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,espn,2015-09-25T05:00:00.000Z,14:33 PM,0,0,"[""sports""]",Pittsburgh Pirates at Chicago Cubs
udBXqjbYyGvdnm2Fp,"Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago, IL 60614, United States",,,"Note: Admission free every Thursday for Illinois residents ONLY.
Experience a gateway to the natural world. Get your hands wet as you learn about Chicago's waterways and the organisms that reside within them. Touch live animals found in Illinois wetlands. Let your imagination run wild as you walk among Wilderness Walk and our restored native prairie. Escape to a Haven fluttering with exotic butterflies and stunning bird species. The possibilities for fun and learning are endless at the Peggy Notebaert Nature Museum.
 https://goo.gl/maps/gWfJJ
About: http://www.naturemuseum.org/index.php?id=168

",2015-10-16T03:38:10.028Z,5:00:00 PM,"{""coordinates"":[-87.6353216,41.92680319999999],""type"":""Point""}",,,calendar,2015-10-16T03:38:10.028Z,9:00:00 AM,,,"[""art""]",Nature Museum Free
usKETwDJACHYWegWA,"Navy Pier, East Grand Avenue, Chicago, IL, United States",,,"Navy Pier is the destination for fireworks on Lake Michigan all year long. Join us for spectacular fireworks perfectly synchronized to music, no matter the time of year. The summer schedule begins Memorial Day weekend with fireworks every Wednesday at 9:30 p.m. and Saturday at 10:15 p.m. through Labor Day weekend. Whether viewing from the dock or on board an evening cruise, fireworks is the perfect way to end your day at Navy Pier.
 http://goo.gl/maps/Ky7Hg
About: http://www.navypier.com/things2do/fireworks.html

",2015-09-16T03:38:09.803Z,10:45:00 PM,"{""coordinates"":[-87.61335580000002,41.8919054],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.803Z,10:15:00 PM,,,"[""entertainment""]",Navy Pier Fireworks
uzqHn27dSiH9hhwvc,"Marquette Park, 6743 S. Kedzie Ave., Chicago IL         60629",0,0,"Slow Roll Chicago's Art & Architecture Bike Tours is a series of 12 community bicycle rides touring neighborhood art and architecture. Throughout the series, all participants are invited to participate in a bike photography competition. A number of winning photos will be selected for public exhibition at the final ride.",2015-08-19T05:00:00.000Z,8:30 PM,"{""coordinates"":[-87.702875,41.7709226],""type"":""Point""}",0,0,parks,2015-08-19T05:00:00.000Z,5:00 PM,0,0,"[""art""]",Art &amp; Arch. Bike Tours at Marquette
v4aEHtcpZLGZBvuhY,Kansas City,0,0,Kansas City Royals Tickets,1970-01-01T00:00:00.000Z,NaN:NaN AM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,espn,2015-09-05T05:00:00.000Z,6:10 PM,0,0,"[""sports""]",Chicago White Sox at Kansas City Royals
v6s8Q7qEkYf3CCQAS,Multiple Locations,,,"Note: Schedule is not finalized. Hours estimated based upon previous schedule.
The first Hyde Park Jazz Festival, in September 2007, was created to bring new audiences into the many arts and cultural organizations in Hyde Park and to celebrate jazz’s great legacy and bright future on Chicago’s South Side.  Over 5,000 jazz fans enjoyed 12 hours of free, nonstop jazz played inside many of Hyde Park’s museums, theaters, art centers and cultural venues as well as the James W. Wagner Main Stage performances on the Midway Plaisance on the University of Chicago campus.  In only five years the Hyde Park Jazz Festival has established itself as one of the premier annual musical festivals in Chicago – named Best Neighborhood Music Festival by Chicago Magazine.  This year the Jazz Fest expands to 2 days and 20 hours presenting Chicago’s greatest jazz musicians to an anticipated crowd of over 20,000 jazz lovers.  The Hyde Park Jazz Festival is co-produced by the Hyde Park Alliance for Arts & Culture and the Hyde Park Jazz Society with Music Producer Carolyn Albritton.
 Multiple locations yet to be released. Check http://www.hydeparkjazzfestival.org closer to event date
About: http://hydeparkjazzfestival.org/about-the-festival/
Calendar: https://www.facebook.com/ChicagoCalendar
",2015-09-16T03:38:09.949Z,10:00:00 PM,"{""coordinates"":[-71.20799549999998,42.3182124],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.949Z,1:30:00 PM,,,"[""entertainment"",""art""]",Hyde Park Jazz Festival
vAeRvLXARAh7QxdR3,"Steelworkers Park , East 87th at Lake Michigan, Chicago IL         60619",0,0,"""The Cowboys and Vikings Project is a multimedia performance bringing into question the contemporary reinvention of history. The historical figures of the ?Cowboy? and the ?Viking? are dissected and repurposed to challenge societal assumptions about contemporary ideas of masculinity. The Cowboys and VikingsProject consists of three interdisciplinary performances (music, video, object and dance). Playing with the same structure as iconic Western film trilogies, the Cowboys and Vikings Project is presented n three shorter performances: ?Five Gaits, Four Walls, Fourteen Knots?, ?Wasteland, Water, and Words?, & ?Prairies, Wakes, and Empty Space?. This summer, Erica Mott Productions is excited to present our trilogy at three distinct sites rooted in and inspired by the history of Cowboys and Vikings in Chicago and Illinois.""",2015-09-24T05:00:00.000Z,9:30 PM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,parks,2015-09-24T05:00:00.000Z,7:30 PM,0,0,[],Cowboys and Vikings at Steelworkers
vEjiTxSKFGSZ62DdH,"Independence Park, 3945 N. Springfield Ave., Chicago IL         60618",0,0,"Midnight Circus presents a true ""Big Top"" tent extravaganza.  Celebrating community and rebuilding parks, one circus at a time.     Tickets available for purchase at the tent or in advance by visiting   http://midnightcircus.net/events/upcoming/   . Children under 2 are Free. ",2015-10-03T05:00:00.000Z,3:30 PM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,parks,2015-10-03T05:00:00.000Z,2:00 PM,0,0,[],Circus in the Parks at Independence
vQDMgWbamjzznto5i,"Shedd Aquarium, 1200 South Lake Shore Drive, Chicago, IL 60605, United States",,,"Shedd combines the best of early 20th-century “age of aquariums” characteristics—a diverse, global animal collection surrounded by eye-popping architecture—with 21st-century advances in animal care, environments and interpretation. 
 https://goo.gl/maps/kTUqS
About: http://www.sheddaquarium.org/Views/Pages/Content.aspx?id=3196

",2015-10-16T03:38:10.061Z,5:00:00 PM,"{""coordinates"":[-87.614038,41.8675726],""type"":""Point""}",,,calendar,2015-10-16T03:38:10.061Z,9:00:00 AM,,,"[""entertainment""]",Shedd Aquarium Free
vaj8RC2bDBjp6ZBPS,"Shedd Aquarium, 1200 South Lake Shore Drive, Chicago, IL 60605, United States",,,"Shedd combines the best of early 20th-century “age of aquariums” characteristics—a diverse, global animal collection surrounded by eye-popping architecture—with 21st-century advances in animal care, environments and interpretation. 
 https://goo.gl/maps/kTUqS
About: http://www.sheddaquarium.org/Views/Pages/Content.aspx?id=3196

",2015-10-16T03:38:09.974Z,5:00:00 PM,"{""coordinates"":[-87.614038,41.8675726],""type"":""Point""}",,,calendar,2015-10-16T03:38:09.974Z,9:00:00 AM,,,"[""entertainment""]",Shedd Aquarium Free
veZcTHtetikuSjwLM,"Garfield Park Conservatory, 300 N. Central Park Ave., Chicago IL         60624",0,0,"Take a free guided tour of the Conservatory and learn more about our plants and history. Tours meet in the main lobby, register an hour before each tour.",2015-09-12T05:00:00.000Z,11:00 AM,"{""coordinates"":[-87.71759689999999,41.8862426],""type"":""Point""}",0,0,parks,2015-09-12T05:00:00.000Z,10:00 AM,0,0,[],Intro Tour at Garfield Conservatory
vgcZv2pXBwtDF7jx3,Multiple Locations,,,"Note: Schedule is not finalized. Hours estimated based upon previous schedule.
The first Hyde Park Jazz Festival, in September 2007, was created to bring new audiences into the many arts and cultural organizations in Hyde Park and to celebrate jazz’s great legacy and bright future on Chicago’s South Side.  Over 5,000 jazz fans enjoyed 12 hours of free, nonstop jazz played inside many of Hyde Park’s museums, theaters, art centers and cultural venues as well as the James W. Wagner Main Stage performances on the Midway Plaisance on the University of Chicago campus.  In only five years the Hyde Park Jazz Festival has established itself as one of the premier annual musical festivals in Chicago – named Best Neighborhood Music Festival by Chicago Magazine.  This year the Jazz Fest expands to 2 days and 20 hours presenting Chicago’s greatest jazz musicians to an anticipated crowd of over 20,000 jazz lovers.  The Hyde Park Jazz Festival is co-produced by the Hyde Park Alliance for Arts & Culture and the Hyde Park Jazz Society with Music Producer Carolyn Albritton.
 Multiple locations yet to be released. Check http://www.hydeparkjazzfestival.org closer to event date
About: http://hydeparkjazzfestival.org/about-the-festival/
Calendar: https://www.facebook.com/ChicagoCalendar
",2015-09-16T03:38:09.939Z,10:00:00 PM,"{""coordinates"":[-71.20799549999998,42.3182124],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.939Z,1:30:00 PM,,,"[""entertainment"",""art""]",Hyde Park Jazz Festival
vhHec8LLXhQtDKtay,"Chicago Children's Museum, 700 East Grand Avenue, Chicago, IL 60611, United States",,,"Chicago Children’s Museum is a place where families and caregivers with infants and children are encouraged to create, explore, and discover together through play. The museum features three vibrant floors of exhibits and activities that provide sensory experiences and engaging educational content focusing on literacy, science, math, visual and performing arts, and health.
 https://goo.gl/maps/6v93u
About: http://www.chicagochildrensmuseum.org/index.php/plan/free-discounted-visits


",2015-10-16T03:38:09.972Z,8:00:00 PM,"{""coordinates"":[-87.60914360000004,41.891408],""type"":""Point""}",,,calendar,2015-10-16T03:38:09.972Z,5:00:00 PM,,,"[""art""]",Children's Museum Free
vjZfwmsaLMTaAawuZ,"Smith Park, 2526 W. Grand Ave., Chicago IL         60612",0,0,"Midnight Circus presents a true ""Big Top"" tent extravaganza—celebrating community and rebuilding parks, one circus at a time.Midnight Circus presents a true ""Big Top"" tent extravaganza.  Celebrating community and rebuilding parks, one circus at a time.     Tickets available for purchase at the tent or in advance by visiting   http://midnightcircus.net/events/upcoming/   .  Children under 2 are Free. ",2015-10-11T05:00:00.000Z,6:30 PM,"{""coordinates"":[-87.69028320000001,41.8927865],""type"":""Point""}",0,0,parks,2015-10-11T05:00:00.000Z,5:00 PM,0,0,[],Circus in the Parks at Smith
vqt8GZznK9wH4XfTn,"2111 W. 47th Street, Chicago, IL 60609",0,0,"Come hang out, mess around and geek out!",2015-08-24T05:00:00.000Z,6:00pm,"{""coordinates"":[-87.675101,41.808817],""type"":""Point""}",0,0,library,2015-08-24T05:00:00.000Z,2:00pm,0,0,"[""entertainment""]",YOUmedia Teen Space
vyEns6YLpRB3kLYgt,"Charnley-Persky House Museum, 1365 North Astor Street, Chicago, IL 60610, United States",,,"The Charnley-Persky House is located at 1365 North Astor Street in the Gold Coast neighborhood of Chicago, within the Astor Street Historic District. The neighborhood developed in the late 1880s, largely through the efforts of Potter Palmer, who built an imposing ""castle"" on Lake Shore Drive, designed by Cobb & Frost. He purchased large tracts of land in the area and built dozens of houses which were sold to Chicago's wealthy class. The neighborhood has retained its stature as Chicago's premier neighborhood to the present day.
 https://goo.gl/maps/tYzes
About: http://www.sah.org/about-sah/charnley-persky-house/visit-the-house

",2015-09-16T03:38:09.967Z,1:00:00 PM,"{""coordinates"":[-87.62739599999998,41.907658],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.967Z,12:00:00 PM,,,"[""art""]",Charnley-Persky House Museum Free
vzsKoijS62nCT5ivq,"Museum of Science and Industry, Chicago, 5700 South Lake Shore Drive, Chicago, IL 60637, United States",,,"Chicago’s Museum of Science and Industry (MSI) is the largest science museum in the Western Hemisphere and home to more than 35,000 artifacts and 14-plus acres of hands-on exhibits designed to spark scientific inquiry and creativity.  The MSI's ongoing mission has been to inspire the inventive genius in visitors with world-class, permanent and temporary exhibits.
 https://goo.gl/maps/y7Z03
About: http://www.msichicago.org/visit-the-museum/museum-info/admission/free-days/

",2015-09-16T03:38:09.961Z,4:30:00 PM,"{""coordinates"":[-87.58306590000001,41.7905726],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.961Z,9:30:00 AM,,,"[""art""]",Museum of Science and Industry Free
w3TmCzqki4bhq5oFm,"Steelworkers Park , East 87th at Lake Michigan, Chicago IL         60619",0,0,"Join us for an evening of theater in the park.
",2015-09-24T05:00:00.000Z,9:30 PM,"{""coordinates"":[-87.22201869999998,43.4501005],""type"":""Point""}",0,0,parks,2015-09-24T05:00:00.000Z,7:30 PM,0,0,"[""art""]",The Turn of the Screw at Berger
w4GkRbxWWqpqvqZ63,"Independence Park, 3945 N. Springfield Ave., Chicago IL         60618",0,0,"Midnight Circus presents a true ""Big Top"" tent extravaganza—celebrating community and rebuilding parks, one circus at a time.Midnight Circus presents a true ""Big Top"" tent extravaganza.  Celebrating community and rebuilding parks, one circus at a time.     Tickets available for purchase at the tent or in advance by visiting   http://midnightcircus.net/events/upcoming/   . Children under 2 are Free. ",2015-10-04T05:00:00.000Z,6:30 PM,"{""coordinates"":[-87.72372630000001,41.9526374],""type"":""Point""}",0,0,parks,2015-10-04T05:00:00.000Z,5:00 PM,0,0,[],Circus in the Parks at Independence
w7hm9XRTwgnAoRx2L,Chicago,0,0,Chicago White Sox Tickets,1970-01-01T00:00:00.000Z,NaN:NaN AM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,espn,2015-09-29T05:00:00.000Z,7:10 PM,0,0,"[""sports""]",Kansas City Royals at Chicago White Sox
w7iDAHRjbMHvLcBFz,"Garfield Park Conservatory, 300 N. Central Park Ave., Chicago IL         60624",0,0,"Join us for a little bit of country in the city! Games and family activities teach about nature, gardening, and composting. With music and craft projects for all ages.",2015-09-20T05:00:00.000Z,4:00 PM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,parks,2015-09-20T05:00:00.000Z,12:00 PM,0,0,[],Harvest Day at Garfield Conservatory
wAKBcSK2KC8uxcshd,"2111 W. 47th Street, Chicago, IL 60609",0,0,"Come hang out, mess around and geek out!",2015-08-22T05:00:00.000Z,6:00pm,"{""coordinates"":[-87.675101,41.808817],""type"":""Point""}",0,0,library,2015-08-22T05:00:00.000Z,2:00pm,0,0,"[""entertainment""]",YOUmedia Teen Space
wDvJs2nh6ieoNAnfD,"Sauganash Park, 5861 N. Kostner Ave., Chicago IL         60646",0,0,"Urban Gateways Touring Performances bring captivating live shows by many of Chicago’s finest dance, music, and theater artists to park sites across the cityUrban Gateways Touring Performances bring captivating live shows by many of Chicago's finest dance, music and theater artists to park sites across the city. These performances expose young people and families to diverse cultural and artistic experiences and encourage them to engage in a personal exploration of the arts.",2015-08-24T05:00:00.000Z,6:45 PM,"{""coordinates"":[-87.73726850000003,41.9882037],""type"":""Point""}",0,0,parks,2015-08-24T05:00:00.000Z,5:45 PM,0,0,"[""art""]",Urban Gateways at Sauganash
wcJRkEpKR7xrqDYiu,Seattle,0,0,Seattle Mariners Tickets,1970-01-01T00:00:00.000Z,NaN:NaN AM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,espn,2015-08-22T05:00:00.000Z,8:10 PM,0,0,"[""sports""]",Chicago White Sox at Seattle Mariners
wgmb2ABKq4hHp66dJ,"2111 W. 47th Street, Chicago, IL 60609",0,0,"Come hang out, mess around and geek out!",2015-08-25T05:00:00.000Z,6:00pm,"{""coordinates"":[-87.675101,41.808817],""type"":""Point""}",0,0,library,2015-08-25T05:00:00.000Z,2:00pm,0,0,"[""entertainment""]",YOUmedia Teen Space
wobuSEaSdoydgPaSC,"Margate Park Fieldhouse, 4921 N. Marine Drive, Chicago IL         60640",0,0,"Midnight Circus presents a true ""Big Top"" tent extravaganza—celebrating community and rebuilding parks, one circus at a time.Midnight Circus presents a true ""Big Top"" tent extravaganza.  Celebrating community and rebuilding parks, one circus at a time.     Tickets available for purchase at the tent or in advance by visiting   http://midnightcircus.net/events/upcoming/   . Children under 2 are Free. ",2015-09-26T05:00:00.000Z,3:30 PM,"{""coordinates"":[-87.6498219,41.9720946],""type"":""Point""}",0,0,parks,2015-09-26T05:00:00.000Z,2:00 PM,0,0,[],Circus in the Parks at Margate
wsGdbrFnQEAqNRErJ,"Hyde Park, Chicago, IL",,,"Note: The full lineup for this event is not released. Start and end times based upon last year's schedule. Make sure to check the website for 2015 times.
Instead of herding musicians and listeners into a one-size-fits-all downtown park, the Hyde Park Jazz Festival would present artists in unconventional spaces neatly suited to their work. Locations such as Frank Lloyd Wright’s Robie House and the University of Chicago’s Oriental Institute, among others, were transformed into jazz dens where listeners could hear the music under nearly ideal acoustical circumstances.
 http://goo.gl/maps/FdLhp
About: http://hydeparkjazzfestival.org/

",2015-09-16T03:38:09.938Z,12:00:00 AM,"{""coordinates"":[-87.59070099999997,41.794295],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.938Z,1:00:00 PM,,,"[""entertainment""]",Hyde Park Jazz Festival
wuqSh7YRz7ye9WivK,"Riis Park, 6100 W. Fullerton Ave., Chicago IL         60639",0,0,"The original cabaret series ""A Tribute to the Legends: The Story Continues…"" presents vocalists, spoken word artists, dancers, and instrumentalists in a “living biography”—a musical tribute to iconic artists.Original cabaret series ""A Tribute to The Legends, The Story Continues"" presents vocalists, spoken word artists, dancers and instrumentalists in a ""living biography,"" a musical tribute to iconic artists.",2015-08-19T05:00:00.000Z,9:00 PM,"{""coordinates"":[-87.78171450000002,41.9259174],""type"":""Point""}",0,0,parks,2015-08-19T05:00:00.000Z,7:00 PM,0,0,[],CWCMC Cabaret Series at Riis
ww4Qj4qMCZDEPP5kr,"N Milwaukee Ave & W Ainslie St Chicago, IL 60630 ‎ ",,,"Since 1979, the Copernicus Foundation annually fulfills its mission for education and entertainment in another way, by sponsoring the annual “TASTE OF POLONIA Festival.”  During the festival there is a wide variety of live entertainment, food vendors serving the best of Polish cuisine, local bands playing a variety of genre, performances by ethnic dancers and musical groups, original arts and crafts, handiwork, imported items, as well as exhibits familiarizing festival goers with many aspects of Polish customs, culture, traditions and language. It has grown to be the largest Polish Festival in the country; visited by over 35,000.  The bands and music have become as much a draw as the great food and Polish beer.
 http://goo.gl/maps/QcRLC
About: http://www.topchicago.org/
Calendar: https://www.facebook.com/ChicagoCalendar
",2015-09-16T03:38:09.814Z,10:00:00 PM,"{""coordinates"":[-87.76124299999998,41.9684462],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.814Z,12:00:00 PM,,,"[""entertainment""]",Taste of Polonia
x5Bkiiz5FCTvNy7a3,"2111 W. 47th Street, Chicago, IL 60609",0,0,"Come hang out, mess around and geek out!",2015-08-26T05:00:00.000Z,6:00pm,"{""coordinates"":[-87.675101,41.808817],""type"":""Point""}",0,0,library,2015-08-26T05:00:00.000Z,2:00pm,0,0,"[""entertainment""]",YOUmedia Teen Space
